Features,gender-value,gender_beta,gender_q-value,r2,f-test_pval,f-test_q-value
291.01_486.17m/z,0.35490185032051236,-844.8279910961099,1.0,0.0014886253326344967,0.3549018503201855,1.0
300.14_486.1701m/z,0.36580782381623056,-666.1671649963873,1.0,0.0014225823199773835,0.36580782381609256,1.0
389.99_486.1729m/z,0.006756245325587812,20031.84002173964,0.2514181709680186,0.012689291081691478,0.0067562453255882214,0.2514181709680338
410.81_486.1737m/z,0.021655895179505943,7638.421764992882,0.647982193644172,0.009136796135044367,0.02165589517951092,0.6479821936443183
373.13_486.1726m/z,0.0010278162112224694,11982.719804088232,0.05657776304880304,0.01858365040749488,0.001027816211222683,0.056577763048814796
121.32_486.1726m/z,0.38392418801162653,2988.0989998256005,1.0,0.0013187090795795386,0.3839241880115005,1.0
171.95_486.1959m/z,0.38738289023939776,10523.556062240286,1.0,0.0012996607805971783,0.3873828902392684,1.0
411.87_486.1944m/z,0.665854247720377,1172.5650144168785,1.0,0.0003245597107777165,0.6658542477202952,1.0
146.22_486.2549m/z,0.1586748248935845,2279.4681411200163,1.0,0.003452353630993832,0.15867482489359744,1.0
144.34_486.2854m/z,0.010558483788688783,1206.1153859347191,0.361126607411005,0.011316071708284747,0.010558483788690363,0.36112660741105906
516.46_486.2959m/z,9.38236287736005e-16,6192.4832017075105,1.256471869860278e-12,0.1062848651022682,9.382362877361695e-16,1.256471869860512e-12
410.69_487.1769m/z,0.03382728271987978,1747.726193081455,0.9168897368813935,0.007808187155606716,0.03382728271988676,0.9168897368817276
171.87_487.1991m/z,0.3992640902416327,2400.0984125147115,1.0,0.0012360348062011584,0.3992640902415501,1.0
184.91_487.2068m/z,0.3168795380132755,-15438.44764088018,1.0,0.0017422267095109634,0.3168795380133594,1.0
361.31_487.2233m/z,0.032030384723462556,-38696.619035145886,0.87977775405369,0.007969579679942496,0.03203038472347083,0.8797777540539171
273.73_487.2369m/z,0.1304986051052241,-2743.002726532997,1.0,0.003972179829579536,0.1304986051052462,1.0
146.22_487.2572m/z,0.12905480462344232,650.2164372101173,1.0,0.004002128326227927,0.1290548046234572,1.0
142.67_488.0962m/z,3.5474193074241276e-07,1826.2272960657601,7.242931198921577e-05,0.04412481181103345,3.5474193074247734e-07,7.242931198922896e-05
235.48_488.1133m/z,0.7722005151827958,3567.9336588993256,1.0,0.000145870829337591,0.7722005151827118,1.0
36.25_488.1362m/z,2.406138297116814e-09,966.4921517169327,8.025133993718558e-07,0.06010783674305331,2.406138297117205e-09,8.025133993719861e-07
168.91_488.1612m/z,0.0011074202942594437,2125.9605591135332,0.06009720334668924,0.01834784911134335,0.0011074202942595976,0.060097203346697596
438.73_488.1687m/z,0.07487888942567923,5509.5187429853795,1.0,0.005507303653507933,0.07487888942568326,1.0
364.36_488.188m/z,0.026332670324906098,8909.10882091973,0.7555490318609972,0.008551625520229922,0.026332670324912696,0.7555490318611865
184.9_488.2099m/z,0.841358751610775,-2592.9738636331194,1.0,6.973180699509918e-05,0.8413587516107895,1.0
361.21_488.2267m/z,0.046829940364538386,-10426.54615561198,1.0,0.0068545278559934975,0.04682994036455036,1.0
112.94_488.234m/z,0.029537921545540826,4586.093738295202,0.8261069708638459,0.008209771060092241,0.02953792154554679,0.8261069708640127
296.01_488.2693m/z,0.3057048458273273,-2278.3450051818886,1.0,0.0018245148427171731,0.30570484582737445,1.0
449.42_488.2978m/z,0.6855579851597857,1559.7134602109245,1.0,0.00028531398087328075,0.6855579851594966,1.0
387.5_488.2975m/z,0.7891581138303432,197.5480895193838,1.0,0.00012445679032491164,0.7891581138298802,1.0
58.41_489.09m/z,0.37348223309354345,-322.28209669806813,1.0,0.0013777192320290066,0.3734822330934223,1.0
211.4_489.0996m/z,0.6305891847569186,775.4730305355247,1.0,0.0004024647409975879,0.6305891847568593,1.0
148.31_489.1172m/z,0.7297066913156882,-1766.2085852555974,1.0,0.00020777835620888752,0.7297066913155095,1.0
492.14_489.134m/z,0.00033843978606318986,6073.352065064202,0.022464174971264225,0.02210988665509328,0.0003384397860632458,0.02246417497126794
201.48_489.1702m/z,0.7293887233258403,1643.7786867218363,1.0,0.00020828743079348566,0.7293887233257867,1.0
380.69_489.1839m/z,0.7407497534214431,-519.7925574001434,1.0,0.00019052792288165588,0.7407497534212168,1.0
51.63_489.19m/z,0.2373556406497118,-75.77787253370708,1.0,0.002427388975107525,0.23735564064978293,1.0
284.15_489.1936m/z,0.013134744110949293,1600.1548323292652,0.43072282891073116,0.010649353375986381,0.013134744110951817,0.4307228289108139
356.25_489.2114m/z,0.10094284002542525,2420.027322010589,1.0,0.004672395087328196,0.10094284002544619,1.0
389.74_489.2477m/z,0.10801065799716084,3216.2309867847857,1.0,0.0044861433259216765,0.10801065799719012,1.0
516.47_489.246m/z,2.873959408392109e-15,57119.589313225224,3.2489617854915555e-12,0.10284790914837816,2.8739594083926134e-15,3.248961785492126e-12
403.06_489.2467m/z,0.0001394536814388184,3094.2216590014004,0.010860586929304252,0.024939577589831452,0.0001394536814388511,0.010860586929306797
296.0_489.272m/z,0.49965503623479246,-339.5771436945693,1.0,0.0007928427984609243,0.49965503623475516,1.0
449.38_489.3008m/z,0.5719121379834422,648.0569522406496,1.0,0.000555969770730691,0.5719121379832924,1.0
370.46_489.3134m/z,0.2297756444059834,-5283.141540587238,1.0,0.0025072933281385934,0.22977564440608664,1.0
370.46_489.8153m/z,0.22862078840003203,-2660.774246696159,1.0,0.0025197457039312088,0.2286207884000536,1.0
83.03_489.8945m/z,2.1765157044467727e-05,455.1775798233095,0.0023827604138340623,0.030893411294355633,2.1765157044471536e-05,0.002382760413834479
200.82_490.0745m/z,0.5697390100274011,5149.944607556251,1.0,0.0005622774632673133,0.5697390100272803,1.0
496.97_490.1374m/z,0.016307483364055093,904.1932672055179,0.5148019857500333,0.009992225381466602,0.01630748336405914,0.5148019857501611
51.56_490.1967m/z,0.6356061253213243,-2.1885773212686015,1.0,0.00039075867189486413,0.6356061253213299,1.0
423.8_490.2063m/z,0.001388474274735597,5365.486429761305,0.07106504060936995,0.017633836760561183,0.0013884742747358706,0.0710650406093857
444.53_490.2065m/z,0.0039411088566517,8033.336953864969,0.16266672272192323,0.014361908392624079,0.003941108856652079,0.16266672272193886
384.51_490.2044m/z,0.15671226916037184,10037.36776534607,1.0,0.003485064497275814,0.15671226916040024,1.0
205.58_490.2057m/z,0.30567386485444165,13792.13452296191,1.0,0.0018247483848934376,0.30567386485440146,1.0
82.8_490.226m/z,4.347640488455661e-05,739.1276583352366,0.004198908548617966,0.02867264708017203,4.347640488456394e-05,0.004198908548618674
307.92_490.2405m/z,0.15484196775529152,-9349.010038756518,1.0,0.003516672816786026,0.15484196775531464,1.0
320.05_490.2428m/z,0.1716498704086656,-13665.79027423646,1.0,0.0032470642846446074,0.17164987040870702,1.0
516.5_490.2491m/z,2.4687711274421563e-15,15263.252718177133,2.850922815815669e-12,0.10331516392643769,2.4687711274424075e-15,2.850922815815959e-12
386.96_490.2638m/z,0.005463970051977268,6641.226800356411,0.21153850567721325,0.013346320467013673,0.005463970051978503,0.21153850567726107
269.5_490.2855m/z,0.3601520467571969,-36935.997875025,1.0,0.0014564884855573501,0.36015204675708135,1.0
309.83_490.3214m/z,0.7610196462271352,4229.3110739436115,1.0,0.00016100073871061493,0.7610196462269364,1.0
377.49_490.3365m/z,0.03128597402582473,2704.0298624352804,0.8648430296960117,0.008039221197539637,0.031285974025830936,0.8648430296961535
81.2_491.0875m/z,0.09752195691934372,6522.53064637235,1.0,0.004767721447204942,0.09752195691937124,1.0
189.52_491.0901m/z,0.7989603338952629,180.4746087211614,1.0,0.00011290646482198241,0.7989603338949836,1.0
92.09_491.0942m/z,0.14285035792095263,-1859.6801552043298,1.0,0.0037301562983620418,0.14285035792096895,1.0
280.05_491.1033m/z,0.8574933896948485,112.87113654894956,1.0,5.612356765360982e-05,0.8574933896947101,1.0
411.82_491.1521m/z,0.5058572013567968,1132.0573714757875,1.0,0.000770159100260237,0.5058572013566596,1.0
370.31_491.1859m/z,1.8051346002184417e-05,6798.058966153014,0.002036386554477149,0.03149430230632688,1.8051346002188676e-05,0.0020363865544776294
51.52_491.2042m/z,0.36383936732217514,-3.575424552394782,1.0,0.0014343005406856069,0.36383936732194044,1.0
287.42_491.2273m/z,0.45187993375753743,3074.231309279862,1.0,0.0009846008587117705,0.4518799337574242,1.0
320.04_491.2458m/z,0.24371785534301654,-15026.08737034961,1.0,0.002362668300449622,0.2437178553430517,1.0
354.06_491.2625m/z,0.00034870255972567564,4827.60884389662,0.023004414504797097,0.02201474619997945,0.00034870255972578584,0.023004414504802458
373.59_491.2615m/z,0.11677746879438711,25842.98337196906,1.0,0.004272857388434748,0.11677746879440157,1.0
269.49_491.2885m/z,0.09731144636406829,-29727.28354531019,1.0,0.0047737059565682305,0.09731144636408115,1.0
191.1_491.3313m/z,0.3686284882149382,-9480.633271064373,1.0,0.00140594234771807,0.36862848821483507,1.0
281.53_491.8055m/z,0.684495776394701,195.42391445290986,1.0,0.00028735441649185844,0.6844957763946367,1.0
416.96_492.023m/z,0.9685602450955935,188.64949252010047,1.0,2.704034699485547e-06,0.9685602450949894,1.0
214.88_492.0308m/z,0.6780655878641366,-358.65222869044015,1.0,0.0002998879574712676,0.6780655878640265,1.0
200.84_492.072m/z,0.5041287529877732,3088.7772796745835,1.0,0.0007764328583116376,0.5041287529876066,1.0
81.2_492.0895m/z,0.09261410135391973,1291.7937773967176,1.0,0.0049110290786074096,0.09261410135394348,1.0
209.28_492.143m/z,0.25181686991891455,-20963.88266560975,1.0,0.0022831945655490404,0.2518168699189841,1.0
250.44_492.1645m/z,0.01491824736134316,615.1199986508973,0.4789710454545967,0.010262194536205804,0.014918247361346653,0.47897104545470887
138.83_492.1828m/z,0.00044432761224467255,1851.310082797817,0.028169392129611955,0.02124349499490108,0.0004443276122447457,0.028169392129616593
266.76_492.1833m/z,0.1206818215510498,2630.0911396695137,1.0,0.004183475685268112,0.12068182155108044,1.0
357.5_492.1863m/z,0.3270623148055869,-24405.587414047215,1.0,0.0016704814175537708,0.32706231480541825,1.0
51.48_492.2067m/z,0.6454306835070835,-5.201206274172987,1.0,0.0003684431031000246,0.6454306835070616,1.0
279.93_492.2575m/z,0.16336862849572537,-14962.57951968207,1.0,0.003375948839544729,0.16336862849576184,1.0
373.8_492.2641m/z,0.09805953129264523,7167.436586824643,1.0,0.004752502518748258,0.09805953129266948,1.0
557.0_492.2696m/z,0.00046505302032386704,16143.140996646622,0.02930764062770748,0.02109852587065897,0.0004650530203239562,0.029307640627712565
269.49_492.2905m/z,0.12274949282262265,-7749.938751353435,1.0,0.00413742517351412,0.12274949282263331,1.0
81.18_493.0838m/z,0.09177190738784624,904.404380135503,1.0,0.004936447794827492,0.09177190738785954,1.0
406.2_493.1676m/z,0.7278592257863411,721.0532490754498,1.0,0.00021074594557513038,0.7278592257861459,1.0
213.35_493.1685m/z,0.009714878744384722,-3023.3076011972225,0.3378684747436334,0.011571237236120413,0.009714878744386765,0.33786847474370446
357.54_493.1893m/z,0.3313345450156676,-6583.270605703342,1.0,0.0016412529056988312,0.3313345450155202,1.0
51.45_493.2097m/z,0.01004688618795223,7.807366111603332,0.34627537807974607,0.01146820875650123,0.010046886187953323,0.34627537807978376
556.98_493.2727m/z,0.0005092401143563409,4528.725079492263,0.031594618644938705,0.02081000915967146,0.0005092401143564425,0.03159461864494501
51.41_494.2127m/z,0.02584095319904895,5.627798601782059,0.7442240917049441,0.008607864049951841,0.025840953199053694,0.7442240917050806
545.08_494.2849m/z,0.018031358708113107,3144.778472972755,0.5592130459937271,0.009688348021355875,0.018031358708116514,0.5592130459938502
421.58_494.2926m/z,0.43342460713920694,2653.6474781386273,1.0,0.0010675393334398375,0.43342460713905373,1.0
351.88_495.0948m/z,0.19994558294716794,595.9935777454023,1.0,0.0028553949364528153,0.19994558294720063,1.0
119.49_495.1676m/z,0.6183498560412359,1455.485182805557,1.0,0.00043192333793806714,0.6183498560410712,1.0
221.43_495.1686m/z,0.09832535484865301,29590.353173507145,1.0,0.004745010458786836,0.09832535484867894,1.0
348.47_495.1977m/z,0.7940306913500692,775.801957246073,1.0,0.00011864017401463922,0.7940306913501274,1.0
482.92_495.2222m/z,0.10283891479268542,2592.818051629394,1.0,0.004621063590667274,0.10283891479270774,1.0
269.5_495.2407m/z,0.13393125276158838,-19460.59905646842,1.0,0.00390243315200689,0.13393125276160667,1.0
421.59_495.2956m/z,0.4964269384667874,701.9338627274908,1.0,0.0008048392637013402,0.4964269384666796,1.0
156.6_496.1489m/z,0.37901133455008285,286.03800707411,1.0,0.0013461877011996526,0.37901133454991176,1.0
119.47_496.1699m/z,0.4590942252930482,428.4322860175434,1.0,0.0009535952145321991,0.45909422529286126,1.0
523.46_496.1786m/z,0.19470012175880363,-14575.889184402262,1.0,0.0029229407699467025,0.19470012175885343,1.0
269.49_496.2438m/z,0.13400983074371697,-3980.493733273241,1.0,0.003900859955412006,0.1340098307437596,1.0
213.83_497.0616m/z,0.0001664593575617389,1129.7813412016399,0.01254529645237489,0.0243737751119788,0.00016645935756176612,0.01254529645237694
357.47_497.1418m/z,0.31779331483914963,-33524.03797095311,1.0,0.0017356654833969865,0.3177933148390313,1.0
58.04_497.147m/z,0.054732952408095156,869.2742854023837,1.0,0.006402739084420572,0.054732952408106716,1.0
139.62_497.1612m/z,0.010594942210846139,6359.079578656344,0.36202769049296013,0.011305519129725328,0.010594942210847495,0.3620276904930065
545.48_498.0272m/z,0.32912258152687746,-640.665132171031,1.0,0.0016563232578250542,0.3291225815264581,1.0
43.33_498.0368m/z,0.05987441866330488,393.6847149718382,1.0,0.006144416704078615,0.05987441866331642,1.0
216.79_498.0951m/z,0.08829583871287291,421.74749766041606,1.0,0.0050441019793106,0.08829583871288688,1.0
381.01_498.1079m/z,0.09339235852048176,-10087.944684551627,1.0,0.004887761838985316,0.09339235852049876,1.0
262.38_498.1388m/z,0.3301744328821419,-9789.38401976097,1.0,0.0016491401602373168,0.3301744328820154,1.0
357.49_498.145m/z,0.27826274636929976,-10480.7191109797,1.0,0.0020441298442556155,0.278262746369377,1.0
254.39_498.1602m/z,0.17307111636112166,6024.189478377735,1.0,0.0032256610554094456,0.17307111636115308,1.0
378.45_498.1709m/z,0.1427053473474829,2541.7716712988004,1.0,0.003732859941503075,0.14270534734750123,1.0
367.82_498.1708m/z,0.08191662899703929,2472.244530440574,1.0,0.005254131726132649,0.08191662899705485,1.0
165.89_498.1729m/z,0.37706281958299803,12064.696825764664,1.0,0.001357225656525074,0.37706281958283117,1.0
453.05_498.2174m/z,0.40329254949948645,3322.5084967988314,1.0,0.0012150778700766862,0.40329254949936866,1.0
437.85_498.2691m/z,0.4499569911117789,-1075.5207481470352,1.0,0.0009929965443248312,0.4499569911116964,1.0
545.46_499.03m/z,0.3301606042573727,-111.70855795506694,1.0,0.0016492343988629976,0.3301606042573073,1.0
290.75_499.0576m/z,0.8428912646350417,276.86402024790266,1.0,6.837341267251773e-05,0.8428912646346682,1.0
421.2_499.0873m/z,0.8975359012614292,1387.2528534554444,1.0,2.8864552717888792e-05,0.8975359012611979,1.0
216.75_499.0984m/z,0.036339632355635455,151.52326255648447,0.9667392654873682,0.007596917240311196,0.03633963235564228,0.9667392654875498
53.29_499.1158m/z,0.09701976987823642,-810.7295659555386,1.0,0.0047820212020744934,0.09701976987826301,1.0
86.84_499.116m/z,0.00019324359602895563,18004.799918093693,0.014108473163956286,0.023897186073422727,0.0001932435960289947,0.014108473163959138
309.14_499.1545m/z,0.5103121352461025,1042.3464927663351,1.0,0.0007541573115611433,0.5103121352459953,1.0
374.3_499.1549m/z,0.9789682896941957,46.405873458441086,1.0,1.2097042386693957e-06,0.9789682896944933,1.0
413.58_499.155m/z,0.5891955553641525,1393.1572657702666,1.0,0.0005074468223195128,0.5891955553641377,1.0
254.45_499.1629m/z,0.4191656385248622,7086.148021419747,1.0,0.0011353915622197563,0.41916563852486277,1.0
165.88_499.1763m/z,0.11523274457599172,9247.213220336364,1.0,0.004309134092088884,0.11523274457602042,1.0
480.48_499.2639m/z,0.21434072863398052,980.9623686241807,1.0,0.00268023467160472,0.21434072863402615,1.0
545.47_500.0246m/z,0.32786402310730856,-227.28161334984154,1.0,0.0016649580705204725,0.3278640231070953,1.0
414.19_500.0774m/z,0.05795509260675988,12836.707143465459,1.0,0.006237999411066508,0.05795509260677416,1.0
86.84_500.1183m/z,0.00015259183051191864,3640.699821595939,0.011663866419262694,0.024651756485663312,0.00015259183051194658,0.01166386641926483
260.48_500.1714m/z,0.5357204617181649,3855.4736365677986,1.0,0.0006673648489637918,0.5357204617181139,1.0
443.88_500.1893m/z,0.2480798534254889,2114.974305603001,1.0,0.0023194710708799304,0.24807985342555938,1.0
256.21_500.202m/z,0.21694113992346273,-12955.808642526315,1.0,0.0026500769176224237,0.2169411399234957,1.0
431.57_500.2118m/z,0.04977408705395255,-5246.007389644175,1.0,0.006677431546500245,0.049774087053961615,1.0
178.6_500.2119m/z,0.31005244232188856,7276.475487337642,1.0,0.0017920422358191912,0.3100524423219577,1.0
187.36_500.2115m/z,0.8742573354085402,-1718.1561867529776,1.0,4.3591817873833705e-05,0.8742573354088217,1.0
465.91_500.2489m/z,0.025587657739585018,9275.245919249668,0.7377204702963283,0.008637268067676951,0.02558765773958911,0.7377204702964462
414.7_500.2852m/z,0.08365680009949895,11204.290750772974,1.0,0.005195133998484591,0.08365680009952307,1.0
445.16_500.2849m/z,0.8594672016140469,-136.41378817216784,1.0,5.4563443201427475e-05,0.8594672016141258,1.0
137.53_500.9944m/z,0.0023316825730173296,-1682.2585774899774,0.10646120610924119,0.016003158048111588,0.002331682573017929,0.10646120610926456
351.06_501.1007m/z,0.2901293602479131,10483.5593860706,1.0,0.0019459204194376412,0.29012936024794234,1.0
86.92_501.1151m/z,0.0001097043384117133,2618.1900966396524,0.008865156368356783,0.025707071338977094,0.00010970433841172656,0.008865156368357855
42.09_501.1314m/z,0.7551487796319389,-714.1176070735789,1.0,0.0001692721779625872,0.7551487796318648,1.0
88.26_501.1469m/z,5.857667307146395e-08,2695.721840605463,1.5049982626651975e-05,0.04990377788279787,5.857667307147713e-08,1.504998262665536e-05
270.09_501.1571m/z,0.2615204605460912,1362.5629981540399,1.0,0.002192005969130273,0.26152046054618006,1.0
392.01_501.1679m/z,0.00023271981108571678,1444.441533658377,0.016551752626127497,0.023303830221592325,0.00023271981108577457,0.016551752626131604
305.49_501.1728m/z,0.2618897477991569,-19575.250553343423,1.0,0.0021886183749021404,0.2618897477991741,1.0
365.57_501.2031m/z,0.036721091442352874,-70611.9776262487,0.9735841741199943,0.007566177484394587,0.03672109144235731,0.9735841741202094
178.61_501.2149m/z,0.8806751493531245,-1977.6454521106996,1.0,3.9222944924643954e-05,0.8806751493529127,1.0
187.38_501.2148m/z,0.682416737865613,1812.4573590007951,1.0,0.00029137265507084287,0.6824167378655118,1.0
225.02_501.222m/z,0.6709968394599377,5680.1446238677445,1.0,0.0003140294141785738,0.6709968394598738,1.0
376.09_501.2301m/z,0.030203288283823335,2431.2799676026216,0.8412106865982646,0.008143647342544247,0.03020328828382986,0.8412106865984464
359.82_501.2298m/z,0.009244184608355471,7148.471551739312,0.3252947249274031,0.01172364033460982,0.009244184608357544,0.3252947249274764
465.89_501.252m/z,0.02065041308980586,2543.2945537567284,0.6245477526530975,0.009279654626909384,0.02065041308981156,0.6245477526532699
451.85_501.2626m/z,0.7515015432328331,-186.2367394767127,1.0,0.0001745253543751213,0.7515015432328342,1.0
414.7_501.2881m/z,0.07354972627560893,3247.4296415382832,1.0,0.005557978715771905,0.07354972627562403,1.0
139.25_502.086m/z,0.14755666935906853,-1002.7119316839905,1.0,0.0036440458489641614,0.1475566693591094,1.0
498.8_502.1029m/z,0.032691980142829244,-8494.231010073683,0.892471691327269,0.00790908498334697,0.032691980142841845,0.8924716913276131
42.07_502.1341m/z,0.7699396119277317,-140.60281172546595,1.0,0.00014886488534016085,0.769939611927563,1.0
305.47_502.1778m/z,0.25926574982136197,-6012.093278073515,1.0,0.0022128182768155202,0.2592657498214544,1.0
400.39_502.1914m/z,0.5674027031906113,-1144.5193475950023,1.0,0.0005691113824606298,0.567402703190488,1.0
365.57_502.206m/z,0.03715715274630304,-24869.115276319764,0.9827150532980752,0.007531443441065266,0.03715715274631305,0.9827150532983306
178.67_502.2165m/z,0.8156719950507376,-665.4870929740172,1.0,9.4586735699842e-05,0.8156719950503661,1.0
359.54_502.2388m/z,0.07477240297110062,12478.8448547199,1.0,0.005511327875354133,0.0747724029711083,1.0
315.63_502.2646m/z,0.9964182006598931,30.575588770610015,1.0,3.507802159852247e-08,0.9964182006637395,1.0
334.28_502.285m/z,0.30953031817342924,-3705.05289828032,1.0,0.001795910743908169,0.30953031817346244,1.0
458.43_502.2952m/z,0.24670447145537897,-9692.114070966563,1.0,0.0023329909489131495,0.24670447145545749,1.0
137.36_503.2013m/z,0.6478433759772084,-2589.2572261599075,1.0,0.00036308436692766843,0.6478433759771491,1.0
410.87_503.2249m/z,0.0020894446243673805,3676.1211086774747,0.09773976737734158,0.01634747814550852,0.002089444624367804,0.09773976737737133
280.76_503.2782m/z,0.27767494610654264,1870.0927546605767,1.0,0.0020491314319044385,0.2776749461066215,1.0
337.15_503.2779m/z,0.18802617159050658,-646.2818569039457,1.0,0.0030120170878243924,0.18802617159057927,1.0
458.52_503.2982m/z,0.18283613522815179,-4585.132011715564,1.0,0.0030838651087166102,0.18283613522820874,1.0
278.89_503.3052m/z,0.11613674719339324,-13784.286903999533,1.0,0.004287839741618837,0.11613674719340265,1.0
498.8_504.1005m/z,0.036102416382970993,-5621.170365840241,0.9628136079276914,0.007616203547280431,0.036102416382977134,0.9628136079278552
107.43_504.1929m/z,9.71769653632557e-05,3706.9958659851577,0.008051736565530796,0.026095151982948095,9.717696536327938e-05,0.008051736565532158
81.08_504.1934m/z,0.5935284846784852,127.6474474542453,1.0,0.0004957298046920355,0.5935284846783976,1.0
329.1_504.2077m/z,9.490815530473843e-06,41454.47605314723,0.001179715724911505,0.03356006331689387,9.490815530475413e-06,0.0011797157249117001
335.6_504.2074m/z,7.546220783673425e-05,13661.95792688816,0.006553327770636066,0.026905021261094175,7.546220783674487e-05,0.006553327770636941
349.06_504.2071m/z,0.0004582731292698488,1547.4060657536659,0.028950965408441047,0.021145221800740188,0.0004582731292699403,0.028950965408446824
207.33_504.2216m/z,0.17849785752347813,11036.621307873638,1.0,0.0031457560153621555,0.178497857523509,1.0
313.33_504.2586m/z,0.06905823742477268,-14951.260315420323,1.0,0.005736765492943441,0.06905823742478749,1.0
273.72_504.2648m/z,0.16431154769481893,-25129.65609892411,1.0,0.003360901600003352,0.16431154769485784,1.0
458.41_504.3006m/z,0.2562076782887203,-3323.7519046237994,1.0,0.002241405792922535,0.25620767828874463,1.0
278.88_504.3087m/z,0.12079128832928115,-3218.2945106874854,1.0,0.004181015880617034,0.12079128832930949,1.0
542.99_505.0426m/z,0.049427286430877966,-27518.768302588058,1.0,0.0066977109987549355,0.04942728643087447,1.0
517.29_505.0427m/z,0.05852427475748186,-26164.99223959299,1.0,0.006209908555800392,0.05852427475749007,1.0
318.61_505.1292m/z,0.14658072665470173,1863.3378325961862,1.0,0.003661646247009931,0.1465807266547335,1.0
305.36_505.1296m/z,0.008545913074205628,1209.145856850634,0.3051182730796483,0.011964983184499345,0.008545913074206837,0.30511827307969147
463.5_505.2045m/z,0.008010606000361272,7116.773583543718,0.2892757218457651,0.012164042195189073,0.008010606000363511,0.289275721845846
329.21_505.2107m/z,3.0321755220750898e-06,10413.36374054278,0.00045480883620437095,0.03722844158783589,3.0321755220755684e-06,0.0004548088362044427
337.27_505.2276m/z,0.02119209229766435,2618.164359487666,0.6373405710441206,0.009201823278568777,0.021192092297666897,0.6373405710441972
331.52_505.2399m/z,0.811858347613351,1102.1402522959363,1.0,9.861644078024145e-05,0.8118583476131226,1.0
284.13_505.2403m/z,0.4128082809484236,5631.88420535714,1.0,0.0011667651203669527,0.4128082809483139,1.0
273.71_505.2679m/z,0.12843653447739473,-21242.373053958912,1.0,0.004015067077214218,0.12843653447742223,1.0
333.65_505.2934m/z,0.0230783423861249,5613.667342699826,0.6797911814525126,0.008945981679039372,0.023078342386129283,0.6797911814526416
296.42_505.293m/z,0.054050657545517126,1705.0829702098913,1.0,0.006438938409479955,0.05405065754553076,1.0
403.87_505.3243m/z,0.18148556244768402,41163.142387633525,1.0,0.003102949336609262,0.18148556244773703,1.0
215.27_506.1501m/z,0.2805144649696363,7588.86774165297,1.0,0.0020250922478368683,0.28051446496968707,1.0
266.33_506.1631m/z,0.6423776918909236,2506.5992617523225,1.0,0.00037529226953092465,0.642377691890766,1.0
310.14_506.1631m/z,0.9104606051220147,-2250.4698688793087,1.0,2.2013163743839215e-05,0.9104606051222699,1.0
463.32_506.2076m/z,0.00891309436906024,1789.3280112742418,0.31570894454319975,0.011835666744362316,0.008913094369061845,0.31570894454325654
284.12_506.2434m/z,0.4102824063888356,1480.229070562561,1.0,0.001179429087883932,0.4102824063887084,1.0
414.74_506.244m/z,0.05743454296659602,1388.3101297370256,1.0,0.006263947165504158,0.05743454296660659,1.0
273.71_506.2697m/z,0.13057054541805022,-4527.831741969994,1.0,0.003970697234271459,0.1305705454180889,1.0
313.6_506.2961m/z,0.005458373305276012,2065.582968900382,0.2115358052216919,0.013349497995713056,0.005458373305277059,0.21153580522173662
333.64_506.2965m/z,0.024618283855406764,1560.2291397825418,0.7153414503991169,0.008752651630704489,0.024618283855410365,0.7153414503992216
403.87_506.3269m/z,0.27760540413292306,21634.07119145479,1.0,0.00204972404413839,0.2776054041329576,1.0
542.99_507.0402m/z,0.05346307904482813,-18545.715321559834,1.0,0.006470501602563683,0.05346307904485266,1.0
517.28_507.0402m/z,0.0616630154519065,-17601.230280899155,1.0,0.006060028959971708,0.061663015451921876,1.0
81.19_507.0537m/z,0.4145858318130816,177.3531717830582,1.0,0.0011579212593979538,0.41458583181296305,1.0
57.35_507.1182m/z,0.19463814240061642,-437.90932995129106,1.0,0.0029237515501931988,0.19463814240063723,1.0
351.85_507.1213m/z,0.49094648359024307,-198.57458033108895,1.0,0.0008255094480529301,0.49094648359017445,1.0
400.39_507.1474m/z,0.30120198413904037,-1190.8678498514016,1.0,0.001858782638968659,0.3012019841391002,1.0
266.32_507.1665m/z,0.9996175788954729,-5.9489435021750126,1.0,3.998652520209589e-10,0.9996175787853112,1.0
310.14_507.1663m/z,0.789238661524351,-1494.9635560312615,1.0,0.00012435942534649858,0.7892386615244511,1.0
262.78_507.2556m/z,0.021898734017217897,12764.088684747,0.6536502448880512,0.00910332024568039,0.021898734017221633,0.6536502448881628
389.64_507.2585m/z,0.15247435696166534,3860.474839203795,1.0,0.0035573112715604482,0.15247435696171,1.0
402.98_507.2581m/z,0.0002927841826789886,3351.983660516003,0.019977008818120843,0.0225716061111626,0.00029278418267907725,0.01997700881812689
297.25_507.2558m/z,0.5175613708824806,4620.2303577070215,1.0,0.0007286290024856035,0.5175613708823668,1.0
376.54_507.2715m/z,0.10605951549319091,1408.4133427720951,1.0,0.004536197938875164,0.10605951549319505,1.0
403.84_507.329m/z,0.7735566987034501,-2375.6246927591205,1.0,0.00014409067809262321,0.773556698703501,1.0
197.2_507.6865m/z,0.039077640086176584,2399.8729857638746,1.0,0.007383374287872724,0.03907764008618615,1.0
410.61_508.1551m/z,0.009993410208599871,3116.756577346952,0.34499275005879504,0.011484566239955196,0.009993410208602331,0.34499275005885527
373.12_508.1551m/z,0.001020062129738448,2994.008486558115,0.056324143642637665,0.018607596256639103,0.0010200621297385072,0.056324143642640934
