ppm,gender_p-value,gender_beta,gender_q-value,age_p-value,age_beta,age_q-value,r2,f-test_pval,f-test_q-value
10.0,0.03213779012981746,-241.21364591544244,1.0,0.7614880085723226,34.03319300741239,1.0,0.016447163291495315,0.09648838474106211,1.0
9.999449972498624,0.389564312714927,-98.05861562943102,1.0,0.8985787412316937,-14.51662742629501,1.0,0.0026925101567724097,0.6837547700543976,1.0
9.99889994499725,0.1354549737269326,-174.12071280369474,1.0,0.6789453665932597,-48.18531957604833,1.0,0.008533169138871921,0.29869278890864065,1.0
9.998349917495874,0.25664479673562185,-131.6203021457283,1.0,0.6487124400673712,52.80735015497462,1.0,0.005252095770839071,0.47592402550548696,1.0
9.9977998899945,0.25408722342105655,-150.97621453284643,1.0,0.6817187552412387,-54.23685732656214,1.0,0.00523802941276319,0.47687387616902,1.0
9.997249862493124,0.0693074064948812,-228.06343229883635,1.0,0.9053966262207434,-14.878585059452467,1.0,0.011718793645218328,0.1897385915711818,1.0
9.99669983499175,0.5193951445534929,-82.59360856858166,1.0,0.9613040350531163,-6.217415819345723,1.0,0.0014844025549242135,0.8110251149757737,1.0
9.996149807490374,0.24112017456276105,-138.7023062773309,1.0,0.6966772721740973,46.075103942830424,1.0,0.005369387516294233,0.46807652447284653,1.0
9.995599779989,0.34590876440543317,-109.83219417215,1.0,0.8684007744303197,-19.292470618182378,1.0,0.0032602461072158695,0.6310023496407142,1.0
9.995049752487624,0.10134925291766755,-208.15105276699452,1.0,0.9760508118294287,-3.804986701754609,1.0,0.009497908100322805,0.26038201849699094,1.0
9.99449972498625,0.5392151119008235,-71.83822535669368,1.0,0.9038981344569359,-14.121900369985024,1.0,0.0013958465467682757,0.8212301726420517,1.0
9.993949697484874,0.08751594763828693,-190.5239381003099,1.0,0.8398262116846416,-22.479463534994082,1.0,0.010486987978720275,0.22616887732815052,1.0
9.9933996699835,0.8955258567432177,-18.067682590941818,1.0,0.020561297001919283,-320.1694422448507,1.0,0.018956977090994975,0.06730007334622434,1.0
9.992849642482124,0.12237524497715555,209.1984400146556,1.0,0.04274075491588845,-274.80044298885485,1.0,0.022450676045898232,0.04069619807995058,1.0
9.99229961498075,0.9581366128818096,7.272164748687175,1.0,0.18377137532263935,-184.43842907036878,1.0,0.0062619945387920595,0.412418234675465,1.0
9.991749587479374,0.871474307536874,19.020529017170894,1.0,0.39204252801112116,-100.69005483403461,1.0,0.002681286993378218,0.6848405650674803,1.0
9.991199559977998,0.034358862775623285,-235.2188872457052,1.0,0.8430934800982653,21.918283754909073,1.0,0.015882666139135915,0.10461892977599135,1.0
9.990649532476624,0.03840749128267958,-236.27585431424336,1.0,0.6867831925665313,-45.846149672864016,1.0,0.015737735499677274,0.10681389312319926,1.0
9.990099504975248,0.11410670169132751,-159.70952676251432,1.0,0.6066817552912349,-51.93549961470498,1.0,0.009816215383760096,0.24884516582690255,1.0
9.989549477473874,0.644938133413224,-51.708486441948146,1.0,0.7458893203121887,36.360848317474954,1.0,0.0011151241480578111,0.8544303947876726,1.0
9.988999449972498,0.7465878102453098,-36.44287149964201,1.0,0.6465823393887669,51.71468920962991,1.0,0.0011056268981239903,0.8555766130067435,1.0
9.988449422471124,0.4047507884992012,97.79074722543811,1.0,0.95588686888094,-6.4885648177464335,1.0,0.0024704853936536875,0.7055557893943472,1.0
9.987899394969748,0.8190862249351218,-28.630022868577043,1.0,0.8650208190785824,-21.277566195034574,1.0,0.00029144977069373024,0.9597327609240777,1.0
